cell_id,center_lat,center_lon
3395,52.171,20.957700000000003
3396,52.171,20.960700000000003
3397,52.171,20.963700000000003
3398,52.171,20.966700000000003
3399,52.171,20.969700000000003
3400,52.171,20.972700000000003
3401,52.171,20.975700000000003
3402,52.171,20.978700000000003
3403,52.171,20.981700000000004
3404,52.171,20.984700000000004
3405,52.171,20.987700000000004
3406,52.171,20.990700000000004
3407,52.171,20.993700000000004
3408,52.171,20.996700000000004
3409,52.171,20.999700000000004
3410,52.171,21.002700000000004
3411,52.171,21.005700000000004
3412,52.171,21.008700000000005
3413,52.171,21.011700000000005
3414,52.171,21.014700000000005
3415,52.171,21.017700000000005
3416,52.171,21.020700000000005
3417,52.171,21.023700000000005
3418,52.171,21.026700000000005
3419,52.171,21.029700000000005
3420,52.171,21.032700000000006
3421,52.171,21.035700000000006
3422,52.171,21.038700000000006
3423,52.171,21.041700000000006
3424,52.171,21.044700000000006
3425,52.171,21.047700000000006
3426,52.171,21.050700000000006
3427,52.171,21.053700000000006
3428,52.171,21.056700000000006
3429,52.171,21.059700000000007
3430,52.171,21.062700000000007
3431,52.171,21.065700000000007
3432,52.171,21.068700000000007
3433,52.171,21.071700000000007
3434,52.171,21.074700000000007
3435,52.171,21.077700000000007
3436,52.171,21.080700000000007
3437,52.171,21.083700000000007
3438,52.171,21.086700000000008
3439,52.171,21.089700000000008
3440,52.171,21.092700000000008
3441,52.171,21.095700000000008
3442,52.171,21.098700000000008
3443,52.171,21.101700000000008
3444,52.171,21.10470000000001
3445,52.171,21.10770000000001
3446,52.171,21.11070000000001
3447,52.171,21.11370000000001
3448,52.171,21.11670000000001
3449,52.171,21.11970000000001
3450,52.171,21.12270000000001
3451,52.171,21.12570000000001
3452,52.171,21.12870000000001
3453,52.171,21.13170000000001
3454,52.171,21.13470000000001
3455,52.171,21.13770000000001
3456,52.171,21.14070000000001
3457,52.171,21.14370000000001
3458,52.171,21.14670000000001
3459,52.171,21.14970000000001
3460,52.171,21.15270000000001
3461,52.171,21.15570000000001
3462,52.171,21.15870000000001
3463,52.171,21.16170000000001
3464,52.171,21.16470000000001
3465,52.171,21.16770000000001
3466,52.171,21.17070000000001
3467,52.171,21.17370000000001
3468,52.171,21.17670000000001
3469,52.171,21.17970000000001
3470,52.171,21.18270000000001
3471,52.171,21.18570000000001
3472,52.171,21.18870000000001
3473,52.171,21.19170000000001
3474,52.171,21.19470000000001
3475,52.171,21.19770000000001
3476,52.171,21.200700000000012
3477,52.171,21.203700000000012
3478,52.171,21.206700000000012
3479,52.171,21.209700000000012
3480,52.171,21.212700000000012
3481,52.171,21.215700000000012
3482,52.171,21.218700000000013
3483,52.171,21.221700000000013
3484,52.171,21.224700000000013
3485,52.171,21.227700000000013
3486,52.171,21.230700000000013
3487,52.171,21.233700000000013
3488,52.171,21.236700000000013
3489,52.171,21.239700000000013
3490,52.171,21.242700000000013
3491,52.171,21.245700000000014
3492,52.171,21.248700000000014
3493,52.171,21.251700000000014
3494,52.171,21.254700000000014
3495,52.171,21.257700000000014
3496,52.171,21.260700000000014
3497,52.171,21.263700000000014
3498,52.171,21.266700000000014
3499,52.171,21.269700000000014
3500,52.174,20.8527
3501,52.174,20.8557
3502,52.174,20.8587
3503,52.174,20.8617
3504,52.174,20.8647
3505,52.174,20.8677
3506,52.174,20.8707
3507,52.174,20.8737
3508,52.174,20.8767
3509,52.174,20.8797
3510,52.174,20.8827
3511,52.174,20.8857
3512,52.174,20.8887
3513,52.174,20.8917
3514,52.174,20.8947
3515,52.174,20.8977
3516,52.174,20.9007
3517,52.174,20.9037
3518,52.174,20.9067
3519,52.174,20.9097
3520,52.174,20.9127
3521,52.174,20.9157
3522,52.174,20.9187
3523,52.174,20.9217
3524,52.174,20.9247
3525,52.174,20.9277
3526,52.174,20.9307
3527,52.174,20.9337
3528,52.174,20.936700000000002
3529,52.174,20.939700000000002
3530,52.174,20.942700000000002
3531,52.174,20.945700000000002
3532,52.174,20.948700000000002
3533,52.174,20.951700000000002
3534,52.174,20.954700000000003
3535,52.174,20.957700000000003
3536,52.174,20.960700000000003
3537,52.174,20.963700000000003
3538,52.174,20.966700000000003
3539,52.174,20.969700000000003
3540,52.174,20.972700000000003
3541,52.174,20.975700000000003
3542,52.174,20.978700000000003
3543,52.174,20.981700000000004
3544,52.174,20.984700000000004
3545,52.174,20.987700000000004
3546,52.174,20.990700000000004
3547,52.174,20.993700000000004
3548,52.174,20.996700000000004
3549,52.174,20.999700000000004
3550,52.174,21.002700000000004
3551,52.174,21.005700000000004
3552,52.174,21.008700000000005
3553,52.174,21.011700000000005
3554,52.174,21.014700000000005
3555,52.174,21.017700000000005
3556,52.174,21.020700000000005
3557,52.174,21.023700000000005
3558,52.174,21.026700000000005
3559,52.174,21.029700000000005
3560,52.174,21.032700000000006
3561,52.174,21.035700000000006
3562,52.174,21.038700000000006
3563,52.174,21.041700000000006
3564,52.174,21.044700000000006
3565,52.174,21.047700000000006
3566,52.174,21.050700000000006
3567,52.174,21.053700000000006
3568,52.174,21.056700000000006
3569,52.174,21.059700000000007
3570,52.174,21.062700000000007
3571,52.174,21.065700000000007
3572,52.174,21.068700000000007
3573,52.174,21.071700000000007
3574,52.174,21.074700000000007
3575,52.174,21.077700000000007
3576,52.174,21.080700000000007
3577,52.174,21.083700000000007
3578,52.174,21.086700000000008
3579,52.174,21.089700000000008
3580,52.174,21.092700000000008
3581,52.174,21.095700000000008
3582,52.174,21.098700000000008
3583,52.174,21.101700000000008
3584,52.174,21.10470000000001
3585,52.174,21.10770000000001
3586,52.174,21.11070000000001
3587,52.174,21.11370000000001
3588,52.174,21.11670000000001
3589,52.174,21.11970000000001
3590,52.174,21.12270000000001
3591,52.174,21.12570000000001
3592,52.174,21.12870000000001
3593,52.174,21.13170000000001
3594,52.174,21.13470000000001
3595,52.174,21.13770000000001
3596,52.174,21.14070000000001
3597,52.174,21.14370000000001
3598,52.174,21.14670000000001
3599,52.174,21.14970000000001
3600,52.174,21.15270000000001
3601,52.174,21.15570000000001
3602,52.174,21.15870000000001
3603,52.174,21.16170000000001
3604,52.174,21.16470000000001
3605,52.174,21.16770000000001
3606,52.174,21.17070000000001
3607,52.174,21.17370000000001
3608,52.174,21.17670000000001
3609,52.174,21.17970000000001
3610,52.174,21.18270000000001
3611,52.174,21.18570000000001
3612,52.174,21.18870000000001
3613,52.174,21.19170000000001
3614,52.174,21.19470000000001
3615,52.174,21.19770000000001
3616,52.174,21.200700000000012
3617,52.174,21.203700000000012
3618,52.174,21.206700000000012
3619,52.174,21.209700000000012
3620,52.174,21.212700000000012
3621,52.174,21.215700000000012
3622,52.174,21.218700000000013
3623,52.174,21.221700000000013
3624,52.174,21.224700000000013
3625,52.174,21.227700000000013
3626,52.174,21.230700000000013
3627,52.174,21.233700000000013
3628,52.174,21.236700000000013
3629,52.174,21.239700000000013
3630,52.174,21.242700000000013
3631,52.174,21.245700000000014
3632,52.174,21.248700000000014
3633,52.174,21.251700000000014
3634,52.174,21.254700000000014
3635,52.174,21.257700000000014
3636,52.174,21.260700000000014
3637,52.174,21.263700000000014
3638,52.174,21.266700000000014
3639,52.174,21.269700000000014
3640,52.177,20.8527
3641,52.177,20.8557
3642,52.177,20.8587
3643,52.177,20.8617
3644,52.177,20.8647
3645,52.177,20.8677
3646,52.177,20.8707
3647,52.177,20.8737
3648,52.177,20.8767
3649,52.177,20.8797
3650,52.177,20.8827
3651,52.177,20.8857
3652,52.177,20.8887
3653,52.177,20.8917
3654,52.177,20.8947
3655,52.177,20.8977
3656,52.177,20.9007
3657,52.177,20.9037
3658,52.177,20.9067
3659,52.177,20.9097
3660,52.177,20.9127
3661,52.177,20.9157
3662,52.177,20.9187
3663,52.177,20.9217
3664,52.177,20.9247
3665,52.177,20.9277
3666,52.177,20.9307
3667,52.177,20.9337
3668,52.177,20.936700000000002
3669,52.177,20.939700000000002
3670,52.177,20.942700000000002
3671,52.177,20.945700000000002
3672,52.177,20.948700000000002
3673,52.177,20.951700000000002
3674,52.177,20.954700000000003
3675,52.177,20.957700000000003
3676,52.177,20.960700000000003
3677,52.177,20.963700000000003
3678,52.177,20.966700000000003
3679,52.177,20.969700000000003
3680,52.177,20.972700000000003
3681,52.177,20.975700000000003
3682,52.177,20.978700000000003
3683,52.177,20.981700000000004
3684,52.177,20.984700000000004
3685,52.177,20.987700000000004
3686,52.177,20.990700000000004
3687,52.177,20.993700000000004
3688,52.177,20.996700000000004
3689,52.177,20.999700000000004
3690,52.177,21.002700000000004
3691,52.177,21.005700000000004
3692,52.177,21.008700000000005
3693,52.177,21.011700000000005
3694,52.177,21.014700000000005
3695,52.177,21.017700000000005
3696,52.177,21.020700000000005
3697,52.177,21.023700000000005
3698,52.177,21.026700000000005
3699,52.177,21.029700000000005
3700,52.177,21.032700000000006
3701,52.177,21.035700000000006
3702,52.177,21.038700000000006
3703,52.177,21.041700000000006
3704,52.177,21.044700000000006
3705,52.177,21.047700000000006
3706,52.177,21.050700000000006
3707,52.177,21.053700000000006
3708,52.177,21.056700000000006
3709,52.177,21.059700000000007
3710,52.177,21.062700000000007
3711,52.177,21.065700000000007
3712,52.177,21.068700000000007
3713,52.177,21.071700000000007
3714,52.177,21.074700000000007
3715,52.177,21.077700000000007
3716,52.177,21.080700000000007
3717,52.177,21.083700000000007
3718,52.177,21.086700000000008
3719,52.177,21.089700000000008
3720,52.177,21.092700000000008
3721,52.177,21.095700000000008
3722,52.177,21.098700000000008
3723,52.177,21.101700000000008
3724,52.177,21.10470000000001
3725,52.177,21.10770000000001
3726,52.177,21.11070000000001
3727,52.177,21.11370000000001
3728,52.177,21.11670000000001
3729,52.177,21.11970000000001
3730,52.177,21.12270000000001
3731,52.177,21.12570000000001
3732,52.177,21.12870000000001
3733,52.177,21.13170000000001
3734,52.177,21.13470000000001
3735,52.177,21.13770000000001
3736,52.177,21.14070000000001
3737,52.177,21.14370000000001
3738,52.177,21.14670000000001
3739,52.177,21.14970000000001
3740,52.177,21.15270000000001
3741,52.177,21.15570000000001
3742,52.177,21.15870000000001
3743,52.177,21.16170000000001
3744,52.177,21.16470000000001
3745,52.177,21.16770000000001
3746,52.177,21.17070000000001
3747,52.177,21.17370000000001
3748,52.177,21.17670000000001
3749,52.177,21.17970000000001
3750,52.177,21.18270000000001
3751,52.177,21.18570000000001
3752,52.177,21.18870000000001
3753,52.177,21.19170000000001
3754,52.177,21.19470000000001
3755,52.177,21.19770000000001
3756,52.177,21.200700000000012
3757,52.177,21.203700000000012
3758,52.177,21.206700000000012
3759,52.177,21.209700000000012
3760,52.177,21.212700000000012
3761,52.177,21.215700000000012
3762,52.177,21.218700000000013
3763,52.177,21.221700000000013
3764,52.177,21.224700000000013
3765,52.177,21.227700000000013
3766,52.177,21.230700000000013
3767,52.177,21.233700000000013
3768,52.177,21.236700000000013
3769,52.177,21.239700000000013
3770,52.177,21.242700000000013
3771,52.177,21.245700000000014
3772,52.177,21.248700000000014
3773,52.177,21.251700000000014
3774,52.177,21.254700000000014
3775,52.177,21.257700000000014
3776,52.177,21.260700000000014
3777,52.177,21.263700000000014
3778,52.177,21.266700000000014
3779,52.177,21.269700000000014
3780,52.18,20.8527
3781,52.18,20.8557
3782,52.18,20.8587
3783,52.18,20.8617
3784,52.18,20.8647
3785,52.18,20.8677
3786,52.18,20.8707
3787,52.18,20.8737
3788,52.18,20.8767
3789,52.18,20.8797
3790,52.18,20.8827
3791,52.18,20.8857
3792,52.18,20.8887
3793,52.18,20.8917
3794,52.18,20.8947
3795,52.18,20.8977
3796,52.18,20.9007
3797,52.18,20.9037
3798,52.18,20.9067
3799,52.18,20.9097
3800,52.18,20.9127
3801,52.18,20.9157
3802,52.18,20.9187
3803,52.18,20.9217
3804,52.18,20.9247
3805,52.18,20.9277
3806,52.18,20.9307
3807,52.18,20.9337
3808,52.18,20.936700000000002
3809,52.18,20.939700000000002
3810,52.18,20.942700000000002
3811,52.18,20.945700000000002
3812,52.18,20.948700000000002
3813,52.18,20.951700000000002
3814,52.18,20.954700000000003
3815,52.18,20.957700000000003
3816,52.18,20.960700000000003
3817,52.18,20.963700000000003
3818,52.18,20.966700000000003
3819,52.18,20.969700000000003
3820,52.18,20.972700000000003
3821,52.18,20.975700000000003
3822,52.18,20.978700000000003
3823,52.18,20.981700000000004
3824,52.18,20.984700000000004
3825,52.18,20.987700000000004
3826,52.18,20.990700000000004
3827,52.18,20.993700000000004
3828,52.18,20.996700000000004
3829,52.18,20.999700000000004
3830,52.18,21.002700000000004
3831,52.18,21.005700000000004
3832,52.18,21.008700000000005
3833,52.18,21.011700000000005
3834,52.18,21.014700000000005
3835,52.18,21.017700000000005
3836,52.18,21.020700000000005
3837,52.18,21.023700000000005
3838,52.18,21.026700000000005
3839,52.18,21.029700000000005
3840,52.18,21.032700000000006
3841,52.18,21.035700000000006
3842,52.18,21.038700000000006
